epoch;accuracy;beta;ebops;learning_rate;loss;val_accuracy;val_loss
0;0.5081897377967834;1e-06;180244;0.004999999888241291;1.4115424156188965;0.6090602278709412;1.1089283227920532
1;0.6083253026008606;1e-06;180244;0.004999994300305843;1.2415324449539185;0.6548915505409241;0.9999030232429504
2;0.6515316367149353;1e-06;168468;0.004999976605176926;1.1485084295272827;0.6335722804069519;0.9502107501029968
3;0.6846325397491455;1e-06;177300;0.004999947268515825;1.0814825296401978;0.6891566514968872;0.8942781686782837
4;0.6952047944068909;1e-06;177300;0.004999906290322542;1.0576317310333252;0.7070963978767395;0.8420315980911255
5;0.7074066400527954;1e-06;166151;0.004999853670597076;1.0108587741851807;0.7110722661018372;0.8261545300483704
6;0.7103855609893799;1e-06;165875;0.004999789409339428;0.9989705681800842;0.7129879593849182;0.8336317539215088
7;0.7178975939750671;1e-06;163708;0.0049997130408883095;0.9730358719825745;0.7142229080200195;0.8138313293457031
8;0.7139909863471985;1e-06;163793;0.004999625030905008;0.9828571081161499;0.717271089553833;0.8018975853919983
9;0.717743992805481;1e-06;162837;0.004999525845050812;0.9679962396621704;0.714271068572998;0.8113567233085632
10;0.7209563255310059;1e-06;162181;0.004999414552003145;0.9569723010063171;0.7147470116615295;0.7981922030448914
11;0.7197996973991394;1e-06;162213;0.004999291617423296;0.9557673335075378;0.7201927900314331;0.7864025235176086
12;0.7205994129180908;1e-06;161716;0.004999156575649977;0.9558120369911194;0.7195361256599426;0.7854244112968445
13;0.7227906584739685;1e-06;161501;0.004999010358005762;0.9576932191848755;0.7046566009521484;0.8590343594551086
14;0.720141589641571;1e-06;161439;0.004998852498829365;0.9647002220153809;0.7259397506713867;0.7873516082763672
15;0.7221581339836121;1e-06;146969;0.0049986825324594975;0.9440325498580933;0.7244397401809692;0.7838551998138428
16;0.7099021077156067;1e-06;154925;0.004998500924557447;0.9723716378211975;0.7194216847419739;0.7906086444854736
17;0.7273945808410645;1e-06;154107;0.004998307675123215;0.9310230612754822;0.7292951941490173;0.7704947590827942
18;0.7316581606864929;1e-06;153847;0.004998102784156799;0.920296847820282;0.7311566472053528;0.7733696103096008
19;0.7314367294311523;1e-06;153425;0.004997886251658201;0.9230615496635437;0.7303252816200256;0.7823976874351501
20;0.7307544946670532;1e-06;152622;0.00499765807762742;0.9241635799407959;0.7331265211105347;0.7540006637573242
21;0.7358990907669067;1e-06;152625;0.00499741779640317;0.9076704382896423;0.7364217042922974;0.7547585368156433
22;0.7361446022987366;1e-06;152150;0.0049971663393080235;0.9071100354194641;0.7297289371490479;0.7712199091911316
